gene	time	log2_expr_level	term	estimate	std.error	statistic	p.value	conf.low	conf.high	identified_as
AKAP13	2	0.015545285892292426	time	-0.011584895185384978	0.003022091484909197	-3.8334032054403746	0.06180838244583749	-0.02458790536248214	0.0014181149917121844	Non-significant
AKAP13	6	0.03802809171259369	time	-0.011584895185384978	0.003022091484909197	-3.8334032054403746	0.06180838244583749	-0.02458790536248214	0.0014181149917121844	Non-significant
AKAP13	10	0.01357717531756819	time	-0.011584895185384978	0.003022091484909197	-3.8334032054403746	0.06180838244583749	-0.02458790536248214	0.0014181149917121844	Non-significant
AKAP13	24	-0.21302194411340203	time	-0.011584895185384978	0.003022091484909197	-3.8334032054403746	0.06180838244583749	-0.02458790536248214	0.0014181149917121844	Non-significant
AKAP7	2	0.1701070443590016	time	-0.003657089507518402	0.0050317203079489285	-0.7268069931750907	0.5429020996937688	-0.02530683462585066	0.017992655610813858	Non-significant
AKAP7	6	0.18771619525640837	time	-0.003657089507518402	0.0050317203079489285	-0.7268069931750907	0.5429020996937688	-0.02530683462585066	0.017992655610813858	Non-significant
AKAP7	10	0.020319032887845978	time	-0.003657089507518402	0.0050317203079489285	-0.7268069931750907	0.5429020996937688	-0.02530683462585066	0.017992655610813858	Non-significant
AKAP7	24	0.09593278945049732	time	-0.003657089507518402	0.0050317203079489285	-0.7268069931750907	0.5429020996937688	-0.02530683462585066	0.017992655610813858	Non-significant
AKAP8	2	-0.07404953404583914	time	0.0010330379582408262	0.005215066130849375	0.19808722120127284	0.8612853138060974	-0.0214055805654822	0.023471656481963855	Non-significant
AKAP8	6	0.08429379973976481	time	0.0010330379582408262	0.005215066130849375	0.19808722120127284	0.8612853138060974	-0.0214055805654822	0.023471656481963855	Non-significant
AKAP8	10	-0.05645156582915156	time	0.0010330379582408262	0.005215066130849375	0.19808722120127284	0.8612853138060974	-0.0214055805654822	0.023471656481963855	Non-significant
AKAP8	24	4.2671963266371904e-4	time	0.0010330379582408262	0.005215066130849375	0.19808722120127284	0.8612853138060974	-0.0214055805654822	0.023471656481963855	Non-significant
AKAP8L	2	0.008744616221347812	time	-5.057274336333606e-4	0.0011480633499332939	-0.4405048150546266	0.7026089153651187	-0.005445445340149161	0.004433990472882439	Non-significant
AKAP8L	6	-0.002458419849279636	time	-5.057274336333606e-4	0.0011480633499332939	-0.4405048150546266	0.7026089153651187	-0.005445445340149161	0.004433990472882439	Non-significant
AKAP8L	10	-0.029981129255975958	time	-5.057274336333606e-4	0.0011480633499332939	-0.4405048150546266	0.7026089153651187	-0.005445445340149161	0.004433990472882439	Non-significant
AKAP8L	24	-0.006725871134626971	time	-5.057274336333606e-4	0.0011480633499332939	-0.4405048150546266	0.7026089153651187	-0.005445445340149161	0.004433990472882439	Non-significant
AKAP9	2	-0.05363818918740826	time	-0.011172655535554334	0.004654915369181084	-2.4001844608229437	0.13843314473339483	-0.031201139855514048	0.00885582878440538	Non-significant
AKAP9	6	0.026105816314156982	time	-0.011172655535554334	0.004654915369181084	-2.4001844608229437	0.13843314473339483	-0.031201139855514048	0.00885582878440538	Non-significant
AKAP9	10	-0.013021388064407446	time	-0.011172655535554334	0.004654915369181084	-2.4001844608229437	0.13843314473339483	-0.031201139855514048	0.00885582878440538	Non-significant
AKAP9	24	-0.2531436593325118	time	-0.011172655535554334	0.004654915369181084	-2.4001844608229437	0.13843314473339483	-0.031201139855514048	0.00885582878440538	Non-significant
AKR1A1	2	-0.014874604260773694	time	-0.005830339417869776	0.002685032833228298	-2.1714220197671765	0.16204856425167558	-0.017383103267226446	0.005722424431486893	Non-significant
AKR1A1	6	0.00293254077823768	time	-0.005830339417869776	0.002685032833228298	-2.1714220197671765	0.16204856425167558	-0.017383103267226446	0.005722424431486893	Non-significant
AKR1A1	10	0.022190018858026406	time	-0.005830339417869776	0.002685032833228298	-2.1714220197671765	0.16204856425167558	-0.017383103267226446	0.005722424431486893	Non-significant
AKR1A1	24	-0.12633229875553198	time	-0.005830339417869776	0.002685032833228298	-2.1714220197671765	0.16204856425167558	-0.017383103267226446	0.005722424431486893	Non-significant
AKR1B1	2	-0.056248009260828624	time	-0.009291753589213636	0.013587210256238267	-0.6838602931714796	0.5646642870005982	-0.0677528008878971	0.04916929370946983	Non-significant
AKR1B1	6	0.3491928608144388	time	-0.009291753589213636	0.013587210256238267	-0.6838602931714796	0.5646642870005982	-0.0677528008878971	0.04916929370946983	Non-significant
AKR1B1	10	0.04101728297298379	time	-0.009291753589213636	0.013587210256238267	-0.6838602931714796	0.5646642870005982	-0.0677528008878971	0.04916929370946983	Non-significant
AKR1B1	24	-0.10677509634069082	time	-0.009291753589213636	0.013587210256238267	-0.6838602931714796	0.5646642870005982	-0.0677528008878971	0.04916929370946983	Non-significant
AKR1B15	2	-0.013649064564861924	time	0.002368348852025557	0.003882669622347799	0.6099794941073167	0.6039490778963917	-0.014337430197284513	0.019074127901335627	Non-significant
AKR1B15	6	-0.12610225039596745	time	0.002368348852025557	0.003882669622347799	0.6099794941073167	0.6039490778963917	-0.014337430197284513	0.019074127901335627	Non-significant
AKR1B15	10	-0.020729894482634847	time	0.002368348852025557	0.003882669622347799	0.6099794941073167	0.6039490778963917	-0.014337430197284513	0.019074127901335627	Non-significant
AKR1B15	24	-0.003151569519812547	time	0.002368348852025557	0.003882669622347799	0.6099794941073167	0.6039490778963917	-0.014337430197284513	0.019074127901335627	Non-significant
AKR1C1	2	-0.004200740753153909	time	-0.0028439349231692457	0.0013629607040054766	-2.086586146476178	0.17221391296970284	-0.008708281516799657	0.003020411670461166	Non-significant
AKR1C1	6	-0.01797295634048446	time	-0.0028439349231692457	0.0013629607040054766	-2.086586146476178	0.17221391296970284	-0.008708281516799657	0.003020411670461166	Non-significant
AKR1C1	10	0.009250334527294513	time	-0.0028439349231692457	0.0013629607040054766	-2.086586146476178	0.17221391296970284	-0.008708281516799657	0.003020411670461166	Non-significant
AKR1C1	24	-0.06622529900310248	time	-0.0028439349231692457	0.0013629607040054766	-2.086586146476178	0.17221391296970284	-0.008708281516799657	0.003020411670461166	Non-significant
AKR1C2	2	0.0384035618204468	time	-0.012172793453645607	0.006951182654552935	-1.751183080432016	0.222014620795012	-0.0420813184772449	0.017735731569953686	Non-significant
AKR1C2	6	0.2101764170377738	time	-0.012172793453645607	0.006951182654552935	-1.751183080432016	0.222014620795012	-0.0420813184772449	0.017735731569953686	Non-significant
AKR1C2	10	0.0872716045188664	time	-0.012172793453645607	0.006951182654552935	-1.751183080432016	0.222014620795012	-0.0420813184772449	0.017735731569953686	Non-significant
AKR1C2	24	-0.15049320335920946	time	-0.012172793453645607	0.006951182654552935	-1.751183080432016	0.222014620795012	-0.0420813184772449	0.017735731569953686	Non-significant
AKR1C3	2	-0.05423990142385904	time	2.966314304004479e-4	0.0023850397271210247	0.12437169369858295	0.9123940586202749	-0.00996536626205774	0.010558629122858636	Non-significant
AKR1C3	6	-0.08336070903695436	time	2.966314304004479e-4	0.0023850397271210247	0.12437169369858295	0.9123940586202749	-0.00996536626205774	0.010558629122858636	Non-significant
AKR1C3	10	-0.005447580638360705	time	2.966314304004479e-4	0.0023850397271210247	0.12437169369858295	0.9123940586202749	-0.00996536626205774	0.010558629122858636	Non-significant
AKR1C3	24	-0.05609722220208546	time	2.966314304004479e-4	0.0023850397271210247	0.12437169369858295	0.9123940586202749	-0.00996536626205774	0.010558629122858636	Non-significant
AKR7A2	2	0.07680506108887464	time	-0.006457968751566063	0.0039264554359950375	-1.6447324710128775	0.24175637922142582	-0.023352142951489727	0.010436205448357598	Non-significant
AKR7A2	6	-0.056215517612814736	time	-0.006457968751566063	0.0039264554359950375	-1.6447324710128775	0.24175637922142582	-0.023352142951489727	0.010436205448357598	Non-significant
AKR7A2	10	0.03551088988013262	time	-0.006457968751566063	0.0039264554359950375	-1.6447324710128775	0.24175637922142582	-0.023352142951489727	0.010436205448357598	Non-significant
AKR7A2	24	-0.10061576086983948	time	-0.006457968751566063	0.0039264554359950375	-1.6447324710128775	0.24175637922142582	-0.023352142951489727	0.010436205448357598	Non-significant
AKT1	2	-0.03945114294169105	time	0.0024737191611283967	0.003746000722519667	0.6603627026170199	0.5769060051307571	-0.013644021073264305	0.0185914593955211	Non-significant
AKT1	6	0.07489684087081905	time	0.0024737191611283967	0.003746000722519667	0.6603627026170199	0.5769060051307571	-0.013644021073264305	0.0185914593955211	Non-significant
AKT1	10	-0.025662276858205324	time	0.0024737191611283967	0.003746000722519667	0.6603627026170199	0.5769060051307571	-0.013644021073264305	0.0185914593955211	Non-significant
AKT1	24	0.049566125910779135	time	0.0024737191611283967	0.003746000722519667	0.6603627026170199	0.5769060051307571	-0.013644021073264305	0.0185914593955211	Non-significant
AKT1S1	2	-0.11565693352851003	time	0.010548997008414216	0.008585461482475592	1.2287047155178017	0.3441393397141044	-0.026391262275318246	0.04748925629214668	Non-significant
AKT1S1	6	-0.05034861346117481	time	0.010548997008414216	0.008585461482475592	1.2287047155178017	0.3441393397141044	-0.026391262275318246	0.04748925629214668	Non-significant
AKT1S1	10	-0.25520261639764374	time	0.010548997008414216	0.008585461482475592	1.2287047155178017	0.3441393397141044	-0.026391262275318246	0.04748925629214668	Non-significant
AKT1S1	24	0.11583112396647888	time	0.010548997008414216	0.008585461482475592	1.2287047155178017	0.3441393397141044	-0.026391262275318246	0.04748925629214668	Non-significant
AKT2	2	-0.04477632062576031	time	-0.01126268552387655	0.007523122256965154	-1.497075966491065	0.273061624935303	-0.043632068039046595	0.0211066969912935	Non-significant
AKT2	6	0.13103670446933258	time	-0.01126268552387655	0.007523122256965154	-1.497075966491065	0.273061624935303	-0.043632068039046595	0.0211066969912935	Non-significant
AKT2	10	0.056187257046298456	time	-0.01126268552387655	0.007523122256965154	-1.497075966491065	0.273061624935303	-0.043632068039046595	0.0211066969912935	Non-significant
AKT2	24	-0.21185766264813832	time	-0.01126268552387655	0.007523122256965154	-1.497075966491065	0.273061624935303	-0.043632068039046595	0.0211066969912935	Non-significant
ALAD	2	0.01969112354687841	time	-0.002634558866985966	0.004870567937053523	-0.5409140989376605	0.6427557164592137	-0.02359092129677951	0.018321803562807576	Non-significant
ALAD	6	0.004090511300265831	time	-0.002634558866985966	0.004870567937053523	-0.5409140989376605	0.6427557164592137	-0.02359092129677951	0.018321803562807576	Non-significant
ALAD	10	0.12970438114896332	time	-0.002634558866985966	0.004870567937053523	-0.5409140989376605	0.6427557164592137	-0.02359092129677951	0.018321803562807576	Non-significant
ALAD	24	-0.03510145532199971	time	-0.002634558866985966	0.004870567937053523	-0.5409140989376605	0.6427557164592137	-0.02359092129677951	0.018321803562807576	Non-significant
ALB	2	0.10629411412393885	time	0.01952077775311991	0.014997726971982834	1.301582419095011	0.3228009147614471	-0.045009233142919165	0.08405078864915899	Non-significant
ALB	6	0.6674068694426438	time	0.01952077775311991	0.014997726971982834	1.301582419095011	0.3228009147614471	-0.045009233142919165	0.08405078864915899	Non-significant
ALB	10	0.41256906511771874	time	0.01952077775311991	0.014997726971982834	1.301582419095011	0.3228009147614471	-0.045009233142919165	0.08405078864915899	Non-significant
ALB	24	0.7023206886823861	time	0.01952077775311991	0.014997726971982834	1.301582419095011	0.3228009147614471	-0.045009233142919165	0.08405078864915899	Non-significant
ALCAM	2	-0.02146988534519423	time	-0.006496572779011543	0.012456132827381406	-0.5215561578414291	0.6539850022161188	-0.06009098669086603	0.047097841132842946	Non-significant
ALCAM	6	0.3271947640311188	time	-0.006496572779011543	0.012456132827381406	-0.5215561578414291	0.6539850022161188	-0.06009098669086603	0.047097841132842946	Non-significant
ALCAM	10	-0.036434370462902876	time	-0.006496572779011543	0.012456132827381406	-0.5215561578414291	0.6539850022161188	-0.06009098669086603	0.047097841132842946	Non-significant
ALCAM	24	-0.03814016938916609	time	-0.006496572779011543	0.012456132827381406	-0.5215561578414291	0.6539850022161188	-0.06009098669086603	0.047097841132842946	Non-significant
ALDH16A1	2	0.039931367511192306	time	-0.001653405010534002	0.0019103473349861382	-0.8654996817874481	0.4779976510618067	-0.009872966186181721	0.006566156165113717	Non-significant
ALDH16A1	6	0.05875112207642985	time	-0.001653405010534002	0.0019103473349861382	-0.8654996817874481	0.4779976510618067	-0.009872966186181721	0.006566156165113717	Non-significant
ALDH16A1	10	-0.009527927166869787	time	-0.001653405010534002	0.0019103473349861382	-0.8654996817874481	0.4779976510618067	-0.009872966186181721	0.006566156165113717	Non-significant
ALDH16A1	24	0.010692320867317306	time	-0.001653405010534002	0.0019103473349861382	-0.8654996817874481	0.4779976510618067	-0.009872966186181721	0.006566156165113717	Non-significant
ALDH18A1	2	-0.01041034662326723	time	-0.006371026918598351	0.0029628577597965154	-2.1502979336530497	0.16450155031262192	-0.0191191749466462	0.006377121109449498	Non-significant
ALDH18A1	6	0.03121644356247444	time	-0.006371026918598351	0.0029628577597965154	-2.1502979336530497	0.16450155031262192	-0.0191191749466462	0.006377121109449498	Non-significant
ALDH18A1	10	0.027683368228899496	time	-0.006371026918598351	0.0029628577597965154	-2.1502979336530497	0.16450155031262192	-0.0191191749466462	0.006377121109449498	Non-significant
ALDH18A1	24	-0.1249040495382765	time	-0.006371026918598351	0.0029628577597965154	-2.1502979336530497	0.16450155031262192	-0.0191191749466462	0.006377121109449498	Non-significant
ALDH1A1	2	-0.029389074809254012	time	-0.008700777917708844	0.0061275312876463905	-1.4199483461227413	0.2914638743828313	-0.035065417139125823	0.01766386130370813	Non-significant
ALDH1A1	6	-0.1263989227240181	time	-0.008700777917708844	0.0061275312876463905	-1.4199483461227413	0.2914638743828313	-0.035065417139125823	0.01766386130370813	Non-significant
ALDH1A1	10	0.032293809732816925	time	-0.008700777917708844	0.0061275312876463905	-1.4199483461227413	0.2914638743828313	-0.035065417139125823	0.01766386130370813	Non-significant
ALDH1A1	24	-0.23667920819557509	time	-0.008700777917708844	0.0061275312876463905	-1.4199483461227413	0.2914638743828313	-0.035065417139125823	0.01766386130370813	Non-significant
ALDH1A2	2	-0.2744976079880228	time	0.05036336758597032	0.0075153146946852975	6.701431627551996	0.0215499872835518	0.01802757829995638	0.08269915687198426	Significant
ALDH1A2	6	-0.10263872231764903	time	0.05036336758597032	0.0075153146946852975	6.701431627551996	0.0215499872835518	0.01802757829995638	0.08269915687198426	Significant
ALDH1A2	10	-0.08948833046890048	time	0.05036336758597032	0.0075153146946852975	6.701431627551996	0.0215499872835518	0.01802757829995638	0.08269915687198426	Significant
ALDH1A2	24	0.8155613335244274	time	0.05036336758597032	0.0075153146946852975	6.701431627551996	0.0215499872835518	0.01802757829995638	0.08269915687198426	Significant
ALDH1B1	2	-0.05882642460148446	time	0.0040959310423272395	0.0029769518341421636	1.3758808575105885	0.3026738661008017	-0.008712858893177208	0.01690472097783169	Non-significant
ALDH1B1	6	0.054762749274221534	time	0.0040959310423272395	0.0029769518341421636	1.3758808575105885	0.3026738661008017	-0.008712858893177208	0.01690472097783169	Non-significant
ALDH1B1	10	0.021526258633496553	time	0.0040959310423272395	0.0029769518341421636	1.3758808575105885	0.3026738661008017	-0.008712858893177208	0.01690472097783169	Non-significant
ALDH1B1	24	0.06544829100578653	time	0.0040959310423272395	0.0029769518341421636	1.3758808575105885	0.3026738661008017	-0.008712858893177208	0.01690472097783169	Non-significant
ALDH2	2	-0.0010286492181563744	time	0.005995300219298876	0.002244069852114504	2.6716192518025794	0.11618840527140493	-0.0036601530556500655	0.01565075349424782	Non-significant
ALDH2	6	-0.041024219432184594	time	0.005995300219298876	0.002244069852114504	2.6716192518025794	0.11618840527140493	-0.0036601530556500655	0.01565075349424782	Non-significant
ALDH2	10	0.04788040759793155	time	0.005995300219298876	0.002244069852114504	2.6716192518025794	0.11618840527140493	-0.0036601530556500655	0.01565075349424782	Non-significant
ALDH2	24	0.10957742654125902	time	0.005995300219298876	0.002244069852114504	2.6716192518025794	0.11618840527140493	-0.0036601530556500655	0.01565075349424782	Non-significant
ALDH3A1	2	-0.006447681160683061	time	-1.602313933814834e-4	0.011307166554842492	-0.014170782096851799	0.989980246891297	-0.04881104243630635	0.04849057964954338	Non-significant
ALDH3A1	6	0.30042675220818005	time	-1.602313933814834e-4	0.011307166554842492	-0.014170782096851799	0.989980246891297	-0.04881104243630635	0.04849057964954338	Non-significant
ALDH3A1	10	-0.03958811536392304	time	-1.602313933814834e-4	0.011307166554842492	-0.014170782096851799	0.989980246891297	-0.04881104243630635	0.04849057964954338	Non-significant
ALDH3A1	24	0.09135240031178782	time	-1.602313933814834e-4	0.011307166554842492	-0.014170782096851799	0.989980246891297	-0.04881104243630635	0.04849057964954338	Non-significant
ALDH3A2	2	-0.05071484641424462	time	-6.952048111776772e-5	0.0073365706276746455	-0.009475882485956863	0.9932996896439161	-0.031636236119281805	0.03149719515704627	Non-significant
ALDH3A2	6	0.18036641043829782	time	-6.952048111776772e-5	0.0073365706276746455	-0.009475882485956863	0.9932996896439161	-0.031636236119281805	0.03149719515704627	Non-significant
ALDH3A2	10	0.0012583455318484482	time	-6.952048111776772e-5	0.0073365706276746455	-0.009475882485956863	0.9932996896439161	-0.031636236119281805	0.03149719515704627	Non-significant
ALDH3A2	24	0.02682101428961481	time	-6.952048111776772e-5	0.0073365706276746455	-0.009475882485956863	0.9932996896439161	-0.031636236119281805	0.03149719515704627	Non-significant
ALDH3B1	2	-0.03473029029803154	time	-0.0055686897455101	0.003366090887590303	-1.654349193612113	0.23988134084608678	-0.020051809891585306	0.008914430400565106	Non-significant
ALDH3B1	6	0.049747429475494265	time	-0.0055686897455101	0.003366090887590303	-1.654349193612113	0.23988134084608678	-0.020051809891585306	0.008914430400565106	Non-significant
ALDH3B1	10	-0.00843916148882684	time	-0.0055686897455101	0.003366090887590303	-1.654349193612113	0.23988134084608678	-0.020051809891585306	0.008914430400565106	Non-significant
ALDH3B1	24	-0.11903357745579513	time	-0.0055686897455101	0.003366090887590303	-1.654349193612113	0.23988134084608678	-0.020051809891585306	0.008914430400565106	Non-significant
ALDH4A1	2	0.11494322009178326	time	-0.010783269586889072	7.42846385657269e-4	-14.516150034637453	0.004712148268149903	-0.01397947961592184	-0.007587059557856303	Significant
ALDH4A1	6	0.048816900733939406	time	-0.010783269586889072	7.42846385657269e-4	-14.516150034637453	0.004712148268149903	-0.01397947961592184	-0.007587059557856303	Significant
ALDH4A1	10	0.02474400518882547	time	-0.010783269586889072	7.42846385657269e-4	-14.516150034637453	0.004712148268149903	-0.01397947961592184	-0.007587059557856303	Significant
ALDH4A1	24	-0.13009879331238494	time	-0.010783269586889072	7.42846385657269e-4	-14.516150034637453	0.004712148268149903	-0.01397947961592184	-0.007587059557856303	Significant
ALDH5A1	2	-0.03663867807265042	time	0.011587322898142224	0.0017536354142285145	6.607600875373455	0.0221460443451073	0.004042038696126577	0.01913260710015787	Significant
ALDH5A1	6	-0.015927921582783	time	0.011587322898142224	0.0017536354142285145	6.607600875373455	0.0221460443451073	0.004042038696126577	0.01913260710015787	Significant
ALDH5A1	10	0.0014174800432034118	time	0.011587322898142224	0.0017536354142285145	6.607600875373455	0.0221460443451073	0.004042038696126577	0.01913260710015787	Significant
ALDH5A1	24	0.20771245379782677	time	0.011587322898142224	0.0017536354142285145	6.607600875373455	0.0221460443451073	0.004042038696126577	0.01913260710015787	Significant
ALDH6A1	2	0.07063020806031517	time	-0.001129414451816515	0.0015932037327570968	-0.7088951830799582	0.5518822233352827	-0.007984416841610869	0.005725587937977839	Non-significant
ALDH6A1	6	0.017786891412784556	time	-0.001129414451816515	0.0015932037327570968	-0.7088951830799582	0.5518822233352827	-0.007984416841610869	0.005725587937977839	Non-significant
ALDH6A1	10	0.02335551422465265	time	-0.001129414451816515	0.0015932037327570968	-0.7088951830799582	0.5518822233352827	-0.007984416841610869	0.005725587937977839	Non-significant
ALDH6A1	24	0.028258263906147718	time	-0.001129414451816515	0.0015932037327570968	-0.7088951830799582	0.5518822233352827	-0.007984416841610869	0.005725587937977839	Non-significant
ALDH7A1	2	-0.007189543215334382	time	0.0023939316822940274	0.0014984640330977293	1.597590352132193	0.25122690047354307	-0.004053438680145304	0.00884130204473336	Non-significant
ALDH7A1	6	0.0014240949599457764	time	0.0023939316822940274	0.0014984640330977293	1.597590352132193	0.25122690047354307	-0.004053438680145304	0.00884130204473336	Non-significant
ALDH7A1	10	0.05257635662812454	time	0.0023939316822940274	0.0014984640330977293	1.597590352132193	0.25122690047354307	-0.004053438680145304	0.00884130204473336	Non-significant
ALDH7A1	24	0.04666049636550618	time	0.0023939316822940274	0.0014984640330977293	1.597590352132193	0.25122690047354307	-0.004053438680145304	0.00884130204473336	Non-significant
ALDH9A1	2	-0.05913564860388654	time	8.991972717598003e-4	0.003264143930703818	0.2754772126625907	0.8088018205098424	-0.013145280521978123	0.014943675065497722	Non-significant
ALDH9A1	6	0.04992886622532211	time	8.991972717598003e-4	0.003264143930703818	0.2754772126625907	0.8088018205098424	-0.013145280521978123	0.014943675065497722	Non-significant
ALDH9A1	10	0.009459620845241545	time	8.991972717598003e-4	0.003264143930703818	0.2754772126625907	0.8088018205098424	-0.013145280521978123	0.014943675065497722	Non-significant
ALDH9A1	24	-0.0019232633305570346	time	8.991972717598003e-4	0.003264143930703818	0.2754772126625907	0.8088018205098424	-0.013145280521978123	0.014943675065497722	Non-significant
ALDOA	2	0.11440881360351263	time	0.0035766167081629848	0.0016245837909033521	2.2015587796639298	0.1586348336029172	-0.0034134031744740526	0.010566636590800023	Non-significant
ALDOA	6	0.08908546157247166	time	0.0035766167081629848	0.0016245837909033521	2.2015587796639298	0.1586348336029172	-0.0034134031744740526	0.010566636590800023	Non-significant
ALDOA	10	0.09536458035715967	time	0.0035766167081629848	0.0016245837909033521	2.2015587796639298	0.1586348336029172	-0.0034134031744740526	0.010566636590800023	Non-significant
ALDOA	24	0.17811936130588002	time	0.0035766167081629848	0.0016245837909033521	2.2015587796639298	0.1586348336029172	-0.0034134031744740526	0.010566636590800023	Non-significant
ALDOB	2	-0.018330099645949005	time	0.006736195781145919	4.5271939588204354e-4	14.87940618939384	0.004486405205589587	0.004788301436643517	0.008684090125648322	Significant
ALDOB	6	0.02324153636266324	time	0.006736195781145919	4.5271939588204354e-4	14.87940618939384	0.004486405205589587	0.004788301436643517	0.008684090125648322	Significant
ALDOB	10	0.04408041640164484	time	0.006736195781145919	4.5271939588204354e-4	14.87940618939384	0.004486405205589587	0.004788301436643517	0.008684090125648322	Significant
ALDOB	24	0.13505741590054576	time	0.006736195781145919	4.5271939588204354e-4	14.87940618939384	0.004486405205589587	0.004788301436643517	0.008684090125648322	Significant
ALDOC	2	0.2851119578686099	time	-0.00573816034044088	0.006246643152455288	-0.9185990299742759	0.4552783817529845	-0.03261529655212341	0.02113897587124165	Non-significant
ALDOC	6	0.15638769760704108	time	-0.00573816034044088	0.006246643152455288	-0.9185990299742759	0.4552783817529845	-0.03261529655212341	0.02113897587124165	Non-significant
ALDOC	10	0.04467456957334548	time	-0.00573816034044088	0.006246643152455288	-0.9185990299742759	0.4552783817529845	-0.03261529655212341	0.02113897587124165	Non-significant
ALDOC	24	0.1164103312800222	time	-0.00573816034044088	0.006246643152455288	-0.9185990299742759	0.4552783817529845	-0.03261529655212341	0.02113897587124165	Non-significant
ALG1	2	-0.1541323648809403	time	0.008660170276712342	0.0012228257835945344	7.082096561012561	0.019360632824080022	0.0033987755809212943	0.013921564972503391	Significant
ALG1	6	-0.12203203555418973	time	0.008660170276712342	0.0012228257835945344	7.082096561012561	0.019360632824080022	0.0033987755809212943	0.013921564972503391	Significant
ALG1	10	-0.05256750343657757	time	0.008660170276712342	0.0012228257835945344	7.082096561012561	0.019360632824080022	0.0033987755809212943	0.013921564972503391	Significant
ALG1	24	0.03674028243672289	time	0.008660170276712342	0.0012228257835945344	7.082096561012561	0.019360632824080022	0.0033987755809212943	0.013921564972503391	Significant
ALG10	2	-0.15431900771006468	time	0.005175406084799585	0.0020293229046729213	2.5503117679705776	0.1254606646680254	-0.0035560656505344663	0.013906877820133636	Non-significant
ALG10	6	-0.08897797043794231	time	0.005175406084799585	0.0020293229046729213	2.5503117679705776	0.1254606646680254	-0.0035560656505344663	0.013906877820133636	Non-significant
ALG10	10	-0.05147860644229496	time	0.005175406084799585	0.0020293229046729213	2.5503117679705776	0.1254606646680254	-0.0035560656505344663	0.013906877820133636	Non-significant
ALG10	24	-0.023304819437596436	time	0.005175406084799585	0.0020293229046729213	2.5503117679705776	0.1254606646680254	-0.0035560656505344663	0.013906877820133636	Non-significant
ALG11	2	0.05757885475454039	time	0.016830901098632025	0.005205346592812326	3.23338721034879	0.08380174188360794	-0.00556589762822399	0.039227699825488044	Non-significant
ALG11	6	-0.005829684743224206	time	0.016830901098632025	0.005205346592812326	3.23338721034879	0.08380174188360794	-0.00556589762822399	0.039227699825488044	Non-significant
ALG11	10	0.041472014206393126	time	0.016830901098632025	0.005205346592812326	3.23338721034879	0.08380174188360794	-0.00556589762822399	0.039227699825488044	Non-significant
ALG11	24	0.3786978143182287	time	0.016830901098632025	0.005205346592812326	3.23338721034879	0.08380174188360794	-0.00556589762822399	0.039227699825488044	Non-significant
ALG12	2	-0.033726688154364304	time	4.010613696743918e-4	0.0027154575570012772	0.14769568710081046	0.8961283065522101	-0.01128260950047596	0.012084732239824742	Non-significant
ALG12	6	-0.09914971291131991	time	4.010613696743918e-4	0.0027154575570012772	0.14769568710081046	0.8961283065522101	-0.01128260950047596	0.012084732239824742	Non-significant
ALG12	10	-0.012254661224674557	time	4.010613696743918e-4	0.0027154575570012772	0.14769568710081046	0.8961283065522101	-0.01128260950047596	0.012084732239824742	Non-significant
ALG12	24	-0.046569334175178945	time	4.010613696743918e-4	0.0027154575570012772	0.14769568710081046	0.8961283065522101	-0.01128260950047596	0.012084732239824742	Non-significant
ALG13	2	0.001910476118876403	time	-0.006628062360354439	0.004064901621764978	-1.6305591074739314	0.24455456360087255	-0.024117922419404535	0.01086179769869566	Non-significant
ALG13	6	0.07528228128860359	time	-0.006628062360354439	0.004064901621764978	-1.6305591074739314	0.24455456360087255	-0.024117922419404535	0.01086179769869566	Non-significant
ALG13	10	0.06777196036010569	time	-0.006628062360354439	0.004064901621764978	-1.6305591074739314	0.24455456360087255	-0.024117922419404535	0.01086179769869566	Non-significant
ALG13	24	-0.10620902637838903	time	-0.006628062360354439	0.004064901621764978	-1.6305591074739314	0.24455456360087255	-0.024117922419404535	0.01086179769869566	Non-significant
ALG3	2	0.08089445459291777	time	-0.006856114300915409	0.006233565073378743	-1.0998704946861537	0.3860849096168897	-0.03367698007995937	0.019964751478128547	Non-significant
ALG3	6	0.10671060451096714	time	-0.006856114300915409	0.006233565073378743	-1.0998704946861537	0.3860849096168897	-0.03367698007995937	0.019964751478128547	Non-significant
ALG3	10	-0.11459950425659571	time	-0.006856114300915409	0.006233565073378743	-1.0998704946861537	0.3860849096168897	-0.03367698007995937	0.019964751478128547	Non-significant
ALG3	24	-0.057402266706731986	time	-0.006856114300915409	0.006233565073378743	-1.0998704946861537	0.3860849096168897	-0.03367698007995937	0.019964751478128547	Non-significant
ALG5	2	-0.060358315005062835	time	0.0059553964325138814	0.002650039101014112	2.2472862495632167	0.15364076983514127	-0.005446801539407297	0.01735759440443506	Non-significant
ALG5	6	-0.06497798367450791	time	0.0059553964325138814	0.002650039101014112	2.2472862495632167	0.15364076983514127	-0.005446801539407297	0.01735759440443506	Non-significant
ALG5	10	0.042930088431234026	time	0.0059553964325138814	0.002650039101014112	2.2472862495632167	0.15364076983514127	-0.005446801539407297	0.01735759440443506	Non-significant
ALG5	24	0.06324092289471217	time	0.0059553964325138814	0.002650039101014112	2.2472862495632167	0.15364076983514127	-0.005446801539407297	0.01735759440443506	Non-significant
