genes	time	treatment	replicate	normalized_counts	mean_over_replicates	estimate	p.value	regulation	significance
AP1S2	24h	Virus	2	15.195450084686787	17.89594335583033	-2.5158278932202247	0.2503703696605321	Downregulated	Not significant
AP1S2	24h	Virus	3	20.207290656699918	17.89594335583033	-2.5158278932202247	0.2503703696605321	Downregulated	Not significant
MZT2B	2h	Control	1	15.015586752787847	14.608108163091439	1.212617212722323	0.10947610155852754	Upregulated	Not significant
MZT2B	2h	Control	2	13.820330266999676	14.608108163091439	1.212617212722323	0.10947610155852754	Upregulated	Not significant
MZT2B	2h	Control	3	14.988407469486793	14.608108163091439	1.212617212722323	0.10947610155852754	Upregulated	Not significant
MZT2B	2h	Virus	1	16.304423477718178	15.820725375813764	1.212617212722323	0.10947610155852754	Upregulated	Not significant
MZT2B	2h	Virus	2	14.941047278053544	15.820725375813764	1.212617212722323	0.10947610155852754	Upregulated	Not significant
MZT2B	2h	Virus	3	16.21670537166957	15.820725375813764	1.212617212722323	0.10947610155852754	Upregulated	Not significant
MZT2B	6h	Control	1	22.36549877580981	20.739063710100517	-4.281242456668462	0.07562761715208992	Downregulated	Not significant
MZT2B	6h	Control	2	18.46846649934089	20.739063710100517	-4.281242456668462	0.07562761715208992	Downregulated	Not significant
MZT2B	6h	Control	3	21.383225855150847	20.739063710100517	-4.281242456668462	0.07562761715208992	Downregulated	Not significant
MZT2B	6h	Virus	1	14.188478046847612	16.45782125343206	-4.281242456668462	0.07562761715208992	Downregulated	Not significant
MZT2B	6h	Virus	2	18.89688470946532	16.45782125343206	-4.281242456668462	0.07562761715208992	Downregulated	Not significant
MZT2B	6h	Virus	3	16.288101003983247	16.45782125343206	-4.281242456668462	0.07562761715208992	Downregulated	Not significant
MZT2B	10h	Control	1	20.446447384033977	18.61312116579408	-2.1813237283676594	0.2866037588594094	Downregulated	Not significant
MZT2B	10h	Control	2	17.413553597067274	18.61312116579408	-2.1813237283676594	0.2866037588594094	Downregulated	Not significant
MZT2B	10h	Control	3	17.97936251628099	18.61312116579408	-2.1813237283676594	0.2866037588594094	Downregulated	Not significant
MZT2B	10h	Virus	1	16.385254116632368	16.43179743742642	-2.1813237283676594	0.2866037588594094	Downregulated	Not significant
MZT2B	10h	Virus	2	13.83664962731563	16.43179743742642	-2.1813237283676594	0.2866037588594094	Downregulated	Not significant
MZT2B	10h	Virus	3	19.07348856833127	16.43179743742642	-2.1813237283676594	0.2866037588594094	Downregulated	Not significant
MZT2B	24h	Control	1	16.31374459688944	18.518982597045365	-0.38472587538297676	0.815742800381079	Downregulated	Not significant
MZT2B	24h	Control	2	21.307110604321732	18.518982597045365	-0.38472587538297676	0.815742800381079	Downregulated	Not significant
MZT2B	24h	Control	3	17.93609258992492	18.518982597045365	-0.38472587538297676	0.815742800381079	Downregulated	Not significant
MZT2B	24h	Virus	1	18.909610764734385	18.134256721662393	-0.38472587538297676	0.815742800381079	Downregulated	Not significant
MZT2B	24h	Virus	2	18.22848717756096	18.134256721662393	-0.38472587538297676	0.815742800381079	Downregulated	Not significant
MZT2B	24h	Virus	3	17.264672222691832	18.134256721662393	-0.38472587538297676	0.815742800381079	Downregulated	Not significant
COQ6	2h	Control	1	10.39934808115556	10.46507378339308	3.4816377421965723	0.1844611447862688	Upregulated	Not significant
COQ6	2h	Control	2	9.323534086430909	10.46507378339308	3.4816377421965723	0.1844611447862688	Upregulated	Not significant
COQ6	2h	Control	3	11.672339182592772	10.46507378339308	3.4816377421965723	0.1844611447862688	Upregulated	Not significant
COQ6	2h	Virus	1	17.601635766623826	13.946711525589656	3.4816377421965723	0.1844611447862688	Upregulated	Not significant
COQ6	2h	Virus	2	13.784271806738817	13.946711525589656	3.4816377421965723	0.1844611447862688	Upregulated	Not significant
COQ6	2h	Virus	3	10.454227003406324	13.946711525589656	3.4816377421965723	0.1844611447862688	Upregulated	Not significant
COQ6	6h	Control	1	15.248065053882163	13.721650102829607	-1.447231170521774	0.3506239743226052	Downregulated	Not significant
COQ6	6h	Control	2	13.123500476140306	13.721650102829607	-1.447231170521774	0.3506239743226052	Downregulated	Not significant
COQ6	6h	Control	3	12.793384778466349	13.721650102829607	-1.447231170521774	0.3506239743226052	Downregulated	Not significant
COQ6	6h	Virus	1	14.020418109489016	12.274418932307833	-1.447231170521774	0.3506239743226052	Downregulated	Not significant
COQ6	6h	Virus	2	10.14596895760682	12.274418932307833	-1.447231170521774	0.3506239743226052	Downregulated	Not significant
COQ6	6h	Virus	3	12.656869729827664	12.274418932307833	-1.447231170521774	0.3506239743226052	Downregulated	Not significant
COQ6	10h	Control	1	15.426050643912761	13.607878860901309	-1.7732342621912376	0.47082425064524247	Downregulated	Not significant
COQ6	10h	Control	2	10.290025620598245	13.607878860901309	-1.7732342621912376	0.47082425064524247	Downregulated	Not significant
COQ6	10h	Control	3	15.107560318192919	13.607878860901309	-1.7732342621912376	0.47082425064524247	Downregulated	Not significant
COQ6	10h	Virus	1	14.749110852368261	11.834644598710073	-1.7732342621912376	0.47082425064524247	Downregulated	Not significant
COQ6	10h	Virus	2	9.875669418881845	11.834644598710073	-1.7732342621912376	0.47082425064524247	Downregulated	Not significant
COQ6	10h	Virus	3	10.879153524880113	11.834644598710073	-1.7732342621912376	0.47082425064524247	Downregulated	Not significant
COQ6	24h	Control	1	13.12671692417045	13.57190194428189	-6.0894787271772906	3.5961604832512173e-4	Downregulated	Significant
COQ6	24h	Control	2	14.438453579504136	13.57190194428189	-6.0894787271772906	3.5961604832512173e-4	Downregulated	Significant
COQ6	24h	Control	3	13.150535329171085	13.57190194428189	-6.0894787271772906	3.5961604832512173e-4	Downregulated	Significant
COQ6	24h	Virus	1	6.883947535858226	7.4824232171046035	-6.0894787271772906	3.5961604832512173e-4	Downregulated	Significant
COQ6	24h	Virus	2	8.009817008236038	7.4824232171046035	-6.0894787271772906	3.5961604832512173e-4	Downregulated	Significant
COQ6	24h	Virus	3	7.5535051072195465	7.4824232171046035	-6.0894787271772906	3.5961604832512173e-4	Downregulated	Significant
PFKP	2h	Control	1	2935.740237042652	2828.9272314497584	349.6481248148021	0.16372555000802952	Upregulated	Not significant
PFKP	2h	Control	2	2901.310074024006	2828.9272314497584	349.6481248148021	0.16372555000802952	Upregulated	Not significant
PFKP	2h	Control	3	2649.7313832826167	2828.9272314497584	349.6481248148021	0.16372555000802952	Upregulated	Not significant
PFKP	2h	Virus	1	3503.5521544851817	3178.575356264561	349.6481248148021	0.16372555000802952	Upregulated	Not significant
PFKP	2h	Virus	2	3167.1910196649937	3178.575356264561	349.6481248148021	0.16372555000802952	Upregulated	Not significant
PFKP	2h	Virus	3	2864.9828946435073	3178.575356264561	349.6481248148021	0.16372555000802952	Upregulated	Not significant
PFKP	6h	Control	1	2709.465141288457	2738.4859085263056	310.7421112513111	0.051961867655903736	Upregulated	Not significant
PFKP	6h	Control	2	2694.943999287563	2738.4859085263056	310.7421112513111	0.051961867655903736	Upregulated	Not significant
PFKP	6h	Control	3	2811.0485850028963	2738.4859085263056	310.7421112513111	0.051961867655903736	Upregulated	Not significant
PFKP	6h	Virus	1	2949.7627452819015	3049.228019777617	310.7421112513111	0.051961867655903736	Upregulated	Not significant
PFKP	6h	Virus	2	3263.8640812921362	3049.228019777617	310.7421112513111	0.051961867655903736	Upregulated	Not significant
PFKP	6h	Virus	3	2934.0572327588134	3049.228019777617	310.7421112513111	0.051961867655903736	Upregulated	Not significant
PFKP	10h	Control	1	2952.051578171127	3167.851408115892	117.47898881470974	0.7387805636415745	Upregulated	Not significant
PFKP	10h	Control	2	3039.7533257286445	3167.851408115892	117.47898881470974	0.7387805636415745	Upregulated	Not significant
PFKP	10h	Control	3	3511.7493204479038	3167.851408115892	117.47898881470974	0.7387805636415745	Upregulated	Not significant
PFKP	10h	Virus	1	2970.346832874606	3285.330396930602	117.47898881470974	0.7387805636415745	Upregulated	Not significant
PFKP	10h	Virus	2	3044.174316052255	3285.330396930602	117.47898881470974	0.7387805636415745	Upregulated	Not significant
PFKP	10h	Virus	3	3841.4700418649454	3285.330396930602	117.47898881470974	0.7387805636415745	Upregulated	Not significant
PFKP	24h	Control	1	2985.692837768385	2958.0523229083533	240.55455711577164	0.026763703473647198	Upregulated	Significant
PFKP	24h	Control	2	3047.285799005335	2958.0523229083533	240.55455711577164	0.026763703473647198	Upregulated	Significant
PFKP	24h	Control	3	2841.1783319513397	2958.0523229083533	240.55455711577164	0.026763703473647198	Upregulated	Significant
PFKP	24h	Virus	1	3267.018699894341	3198.6068800241255	240.55455711577164	0.026763703473647198	Upregulated	Significant
PFKP	24h	Virus	2	3175.9383144872436	3198.6068800241255	240.55455711577164	0.026763703473647198	Upregulated	Significant
PFKP	24h	Virus	3	3152.8636256907917	3198.6068800241255	240.55455711577164	0.026763703473647198	Upregulated	Significant
PNPLA6	2h	Control	1	195.89695739733213	190.9969940394411	19.531781592356328	0.033045115632412816	Upregulated	Significant
PNPLA6	2h	Control	2	188.8636543959097	190.9969940394411	19.531781592356328	0.033045115632412816	Upregulated	Significant
PNPLA6	2h	Control	3	188.23037032508142	190.9969940394411	19.531781592356328	0.033045115632412816	Upregulated	Significant
PNPLA6	2h	Virus	1	216.3547332131953	210.52877563179746	19.531781592356328	0.033045115632412816	Upregulated	Significant
PNPLA6	2h	Virus	2	215.89361145237922	210.52877563179746	19.531781592356328	0.033045115632412816	Upregulated	Significant
PNPLA6	2h	Virus	3	199.33798222981784	210.52877563179746	19.531781592356328	0.033045115632412816	Upregulated	Significant
PNPLA6	6h	Control	1	217.81988873100218	204.909218966179	-0.7864298355481446	0.9214015389093861	Downregulated	Not significant
PNPLA6	6h	Control	2	203.8207190702821	204.909218966179	-0.7864298355481446	0.9214015389093861	Downregulated	Not significant
PNPLA6	6h	Control	3	193.08704909725273	204.909218966179	-0.7864298355481446	0.9214015389093861	Downregulated	Not significant
PNPLA6	6h	Virus	1	201.8074734759718	204.12278913063088	-0.7864298355481446	0.9214015389093861	Downregulated	Not significant
PNPLA6	6h	Virus	2	208.49451585389457	204.12278913063088	-0.7864298355481446	0.9214015389093861	Downregulated	Not significant
PNPLA6	6h	Virus	3	202.06637806202627	204.12278913063088	-0.7864298355481446	0.9214015389093861	Downregulated	Not significant
PNPLA6	10h	Control	1	202.0603227208631	207.89623673157286	-5.3753652739830535	0.3850463364712348	Downregulated	Not significant
PNPLA6	10h	Control	2	210.5552003604043	207.89623673157286	-5.3753652739830535	0.3850463364712348	Downregulated	Not significant
PNPLA6	10h	Control	3	211.07318711345113	207.89623673157286	-5.3753652739830535	0.3850463364712348	Downregulated	Not significant
PNPLA6	10h	Virus	1	194.6385296422699	202.52087145758983	-5.3753652739830535	0.3850463364712348	Downregulated	Not significant
PNPLA6	10h	Virus	2	202.09225302119577	202.52087145758983	-5.3753652739830535	0.3850463364712348	Downregulated	Not significant
PNPLA6	10h	Virus	3	210.8318317093038	202.52087145758983	-5.3753652739830535	0.3850463364712348	Downregulated	Not significant
PNPLA6	24h	Control	1	195.47919460924342	207.43719866390447	17.520056648818777	0.08803767182324942	Upregulated	Not significant
PNPLA6	24h	Control	2	221.06901368530868	207.43719866390447	17.520056648818777	0.08803767182324942	Upregulated	Not significant
PNPLA6	24h	Control	3	205.76338769716133	207.43719866390447	17.520056648818777	0.08803767182324942	Upregulated	Not significant
PNPLA6	24h	Virus	1	227.08339137142772	224.95725531272325	17.520056648818777	0.08803767182324942	Upregulated	Not significant
PNPLA6	24h	Virus	2	220.24037995071893	224.95725531272325	17.520056648818777	0.08803767182324942	Upregulated	Not significant
PNPLA6	24h	Virus	3	227.5479946160231	224.95725531272325	17.520056648818777	0.08803767182324942	Upregulated	Not significant
AGA	2h	Control	1	9.963670428455766	10.05156884540947	-0.39577331922790404	0.7468386605243369	Downregulated	Not significant
AGA	2h	Control	2	9.128907557968727	10.05156884540947	-0.39577331922790404	0.7468386605243369	Downregulated	Not significant
AGA	2h	Control	3	11.062128549803917	10.05156884540947	-0.39577331922790404	0.7468386605243369	Downregulated	Not significant
AGA	2h	Virus	1	11.607016642468805	9.655795526181567	-0.39577331922790404	0.7468386605243369	Downregulated	Not significant
AGA	2h	Virus	2	8.317285758856332	9.655795526181567	-0.39577331922790404	0.7468386605243369	Downregulated	Not significant
AGA	2h	Virus	3	9.043084177219564	9.655795526181567	-0.39577331922790404	0.7468386605243369	Downregulated	Not significant
AGA	6h	Control	1	8.411952045559957	7.752898051746823	1.4437282248064274	0.3336855819042605	Upregulated	Not significant
AGA	6h	Control	2	9.454577723601169	7.752898051746823	1.4437282248064274	0.3336855819042605	Upregulated	Not significant
AGA	6h	Control	3	5.392164386079343	7.752898051746823	1.4437282248064274	0.3336855819042605	Upregulated	Not significant
AGA	6h	Virus	1	9.398596574460237	9.196626276553252	1.4437282248064274	0.3336855819042605	Upregulated	Not significant
AGA	6h	Virus	2	9.932464842267812	9.196626276553252	1.4437282248064274	0.3336855819042605	Upregulated	Not significant
AGA	6h	Virus	3	8.258817412931704	9.196626276553252	1.4437282248064274	0.3336855819042605	Upregulated	Not significant
AGA	10h	Control	1	8.7470893750434	9.779279915512975	-1.5568484499683126	0.20765539916827622	Downregulated	Not significant
AGA	10h	Control	2	10.95368862510818	9.779279915512975	-1.5568484499683126	0.20765539916827622	Downregulated	Not significant
AGA	10h	Control	3	9.637061746387342	9.779279915512975	-1.5568484499683126	0.20765539916827622	Downregulated	Not significant
AGA	10h	Virus	1	7.97513800590098	8.222431465544663	-1.5568484499683126	0.20765539916827622	Downregulated	Not significant
AGA	10h	Virus	2	9.741556302425327	8.222431465544663	-1.5568484499683126	0.20765539916827622	Downregulated	Not significant
AGA	10h	Virus	3	6.950600088307678	8.222431465544663	-1.5568484499683126	0.20765539916827622	Downregulated	Not significant
AGA	24h	Control	1	7.5474387230777475	7.5701773205152385	3.7252617676212223	0.0061712537484361445	Upregulated	Significant
AGA	24h	Control	2	7.459101778488411	7.5701773205152385	3.7252617676212223	0.0061712537484361445	Upregulated	Significant
AGA	24h	Control	3	7.703991459979558	7.5701773205152385	3.7252617676212223	0.0061712537484361445	Upregulated	Significant
AGA	24h	Virus	1	11.901436611289716	11.295439088136462	3.7252617676212223	0.0061712537484361445	Upregulated	Significant
AGA	24h	Virus	2	9.895757306682658	11.295439088136462	3.7252617676212223	0.0061712537484361445	Upregulated	Significant
AGA	24h	Virus	3	12.08912334643701	11.295439088136462	3.7252617676212223	0.0061712537484361445	Upregulated	Significant
TMEM63A	2h	Control	1	93.80761680568857	96.50535600536595	-1.0723888330318496	0.7730637344712534	Downregulated	Not significant
TMEM63A	2h	Control	2	96.36065099083257	96.50535600536595	-1.0723888330318496	0.7730637344712534	Downregulated	Not significant
TMEM63A	2h	Control	3	99.34780021957673	96.50535600536595	-1.0723888330318496	0.7730637344712534	Downregulated	Not significant
TMEM63A	2h	Virus	1	89.2843205834338	95.43296717233412	-1.0723888330318496	0.7730637344712534	Downregulated	Not significant
TMEM63A	2h	Virus	2	98.94864345106086	95.43296717233412	-1.0723888330318496	0.7730637344712534	Downregulated	Not significant
TMEM63A	2h	Virus	3	98.06593748250769	95.43296717233412	-1.0723888330318496	0.7730637344712534	Downregulated	Not significant
TMEM63A	6h	Control	1	96.70550919797161	99.04332050079512	-7.128847488744196	0.1552314442826609	Downregulated	Not significant
TMEM63A	6h	Control	2	93.83418318422407	99.04332050079512	-7.128847488744196	0.1552314442826609	Downregulated	Not significant
TMEM63A	6h	Control	3	106.59026912018969	99.04332050079512	-7.128847488744196	0.1552314442826609	Downregulated	Not significant
TMEM63A	6h	Virus	1	89.36661058342688	91.91447301205095	-7.128847488744196	0.1552314442826609	Downregulated	Not significant
TMEM63A	6h	Virus	2	92.736948343888	91.91447301205095	-7.128847488744196	0.1552314442826609	Downregulated	Not significant
TMEM63A	6h	Virus	3	93.63986010883796	91.91447301205095	-7.128847488744196	0.1552314442826609	Downregulated	Not significant
TMEM63A	10h	Control	1	84.04048224981877	92.79294765803681	-6.692986746096467	0.26602040732771354	Downregulated	Not significant
TMEM63A	10h	Control	2	93.07610893477052	92.79294765803681	-6.692986746096467	0.26602040732771354	Downregulated	Not significant
TMEM63A	10h	Control	3	101.26225178952114	92.79294765803681	-6.692986746096467	0.26602040732771354	Downregulated	Not significant
TMEM63A	10h	Virus	1	86.02296103437675	86.09996091194036	-6.692986746096467	0.26602040732771354	Downregulated	Not significant
TMEM63A	10h	Virus	2	88.65319551818682	86.09996091194036	-6.692986746096467	0.26602040732771354	Downregulated	Not significant
TMEM63A	10h	Virus	3	83.62372618325752	86.09996091194036	-6.692986746096467	0.26602040732771354	Downregulated	Not significant
TMEM63A	24h	Control	1	85.46336672769557	88.49815641667914	2.98488810992347	0.7244360409331692	Upregulated	Not significant
TMEM63A	24h	Control	2	87.43601015439907	88.49815641667914	2.98488810992347	0.7244360409331692	Upregulated	Not significant
TMEM63A	24h	Control	3	92.59509236794275	88.49815641667914	2.98488810992347	0.7244360409331692	Upregulated	Not significant
TMEM63A	24h	Virus	1	83.46901833176877	91.48304452660263	2.98488810992347	0.7244360409331692	Upregulated	Not significant
TMEM63A	24h	Virus	2	84.30746630029239	91.48304452660263	2.98488810992347	0.7244360409331692	Upregulated	Not significant
TMEM63A	24h	Virus	3	106.67264894774671	91.48304452660263	2.98488810992347	0.7244360409331692	Upregulated	Not significant
INTS13	2h	Control	1	169.6195793066729	158.3104636039478	-8.760356456511452	0.37455230119220606	Downregulated	Not significant
INTS13	2h	Control	2	156.1998442396075	158.3104636039478	-8.760356456511452	0.37455230119220606	Downregulated	Not significant
INTS13	2h	Control	3	149.111967265563	158.3104636039478	-8.760356456511452	0.37455230119220606	Downregulated	Not significant
INTS13	2h	Virus	1	160.8862858973324	149.5501071474364	-8.760356456511452	0.37455230119220606	Downregulated	Not significant
INTS13	2h	Virus	2	148.98768980385597	149.5501071474364	-8.760356456511452	0.37455230119220606	Downregulated	Not significant
INTS13	2h	Virus	3	138.77634574112076	149.5501071474364	-8.760356456511452	0.37455230119220606	Downregulated	Not significant
INTS13	6h	Control	1	159.62934556829202	148.6511278243307	5.568512800954396	0.6589435205949391	Upregulated	Not significant
INTS13	6h	Control	2	148.71899545488634	148.6511278243307	5.568512800954396	0.6589435205949391	Upregulated	Not significant
INTS13	6h	Control	3	137.60504244981374	148.6511278243307	5.568512800954396	0.6589435205949391	Upregulated	Not significant
INTS13	6h	Virus	1	173.72138643092512	154.2196406252851	5.568512800954396	0.6589435205949391	Upregulated	Not significant
INTS13	6h	Virus	2	146.50750232705917	154.2196406252851	5.568512800954396	0.6589435205949391	Upregulated	Not significant
INTS13	6h	Virus	3	142.43003311787106	154.2196406252851	5.568512800954396	0.6589435205949391	Upregulated	Not significant
INTS13	10h	Control	1	163.55566164869487	155.467271134454	-2.599091649956108	0.8330978590807554	Downregulated	Not significant
INTS13	10h	Control	2	159.41138147398945	155.467271134454	-2.599091649956108	0.8330978590807554	Downregulated	Not significant
INTS13	10h	Control	3	143.43477028067764	155.467271134454	-2.599091649956108	0.8330978590807554	Downregulated	Not significant
INTS13	10h	Virus	1	171.62115603884934	152.8681794844979	-2.599091649956108	0.8330978590807554	Downregulated	Not significant
INTS13	10h	Virus	2	148.40345993094192	152.8681794844979	-2.599091649956108	0.8330978590807554	Downregulated	Not significant
INTS13	10h	Virus	3	138.57992248370243	152.8681794844979	-2.599091649956108	0.8330978590807554	Downregulated	Not significant
INTS13	24h	Control	1	168.4797738160554	156.78074390030505	-9.92085749826194	0.29602821223624437	Downregulated	Not significant
INTS13	24h	Control	2	153.1760101487021	156.78074390030505	-9.92085749826194	0.29602821223624437	Downregulated	Not significant
INTS13	24h	Control	3	148.68644773615767	156.78074390030505	-9.92085749826194	0.29602821223624437	Downregulated	Not significant
INTS13	24h	Virus	1	158.05010235292644	146.85988640204314	-9.92085749826194	0.29602821223624437	Downregulated	Not significant
INTS13	24h	Virus	2	139.4966935577226	146.85988640204314	-9.92085749826194	0.29602821223624437	Downregulated	Not significant
INTS13	24h	Virus	3	143.0328632954804	146.85988640204314	-9.92085749826194	0.29602821223624437	Downregulated	Not significant
PRMT1	2h	Control	1	2234.7367167677294	2204.7665369022848	-235.06518341449436	0.017309706420444056	Downregulated	Significant
PRMT1	2h	Control	2	2167.6901521637847	2204.7665369022848	-235.06518341449436	0.017309706420444056	Downregulated	Significant
PRMT1	2h	Control	3	2211.87274177534	2204.7665369022848	-235.06518341449436	0.017309706420444056	Downregulated	Significant
PRMT1	2h	Virus	1	1913.8868973391964	1969.7013534877908	-235.06518341449436	0.017309706420444056	Downregulated	Significant
PRMT1	2h	Virus	2	1912.0927268224914	1969.7013534877908	-235.06518341449436	0.017309706420444056	Downregulated	Significant
PRMT1	2h	Virus	3	2083.1244363016845	1969.7013534877908	-235.06518341449436	0.017309706420444056	Downregulated	Significant
PRMT1	6h	Control	1	2149.214893561807	2009.2923762516411	-26.370005492926843	0.7814215976072241	Downregulated	Not significant
PRMT1	6h	Control	2	1911.7535986051837	2009.2923762516411	-26.370005492926843	0.7814215976072241	Downregulated	Not significant
PRMT1	6h	Control	3	1966.908636587933	2009.2923762516411	-26.370005492926843	0.7814215976072241	Downregulated	Not significant
PRMT1	6h	Virus	1	2066.933396960877	1982.9223707587153	-26.370005492926843	0.7814215976072241	Downregulated	Not significant
PRMT1	6h	Virus	2	1886.5977680976973	1982.9223707587153	-26.370005492926843	0.7814215976072241	Downregulated	Not significant
PRMT1	6h	Virus	3	1995.2359472175713	1982.9223707587153	-26.370005492926843	0.7814215976072241	Downregulated	Not significant
PRMT1	10h	Control	1	2145.627354212885	2084.3958951155714	-24.093044899004514	0.8234806179599838	Downregulated	Not significant
PRMT1	10h	Control	2	2172.8313813240943	2084.3958951155714	-24.093044899004514	0.8234806179599838	Downregulated	Not significant
PRMT1	10h	Control	3	1934.7289498097352	2084.3958951155714	-24.093044899004514	0.8234806179599838	Downregulated	Not significant
PRMT1	10h	Virus	1	2140.766513940843	2060.302850216567	-24.093044899004514	0.8234806179599838	Downregulated	Not significant
PRMT1	10h	Virus	2	2114.243708807957	2060.302850216567	-24.093044899004514	0.8234806179599838	Downregulated	Not significant
PRMT1	10h	Virus	3	1925.8983279009017	2060.302850216567	-24.093044899004514	0.8234806179599838	Downregulated	Not significant
PRMT1	24h	Control	1	2350.307897138127	2307.4147040979205	-248.21605242855398	0.017106625278697433	Downregulated	Significant
PRMT1	24h	Control	2	2203.4287421067006	2307.4147040979205	-248.21605242855398	0.017106625278697433	Downregulated	Significant
PRMT1	24h	Control	3	2368.5074730489337	2307.4147040979205	-248.21605242855398	0.017106625278697433	Downregulated	Significant
PRMT1	24h	Virus	1	2088.5212841640982	2059.198651669367	-248.21605242855398	0.017106625278697433	Downregulated	Significant
PRMT1	24h	Virus	2	1988.5789389109782	2059.198651669367	-248.21605242855398	0.017106625278697433	Downregulated	Significant
PRMT1	24h	Virus	3	2100.4957319330238	2059.198651669367	-248.21605242855398	0.017106625278697433	Downregulated	Significant
VMP1	2h	Control	1	17.60129615044735	17.453562878180602	-1.4466169365794828	0.6050747772183795	Downregulated	Not significant
VMP1	2h	Control	2	16.991193466078343	17.453562878180602	-1.4466169365794828	0.6050747772183795	Downregulated	Not significant
VMP1	2h	Control	3	17.768199018016116	17.453562878180602	-1.4466169365794828	0.6050747772183795	Downregulated	Not significant
VMP1	2h	Virus	1	16.610607922557175	16.00694594160112	-1.4466169365794828	0.6050747772183795	Downregulated	Not significant
VMP1	2h	Virus	2	11.283974529776064	16.00694594160112	-1.4466169365794828	0.6050747772183795	Downregulated	Not significant
VMP1	2h	Virus	3	20.126255372470123	16.00694594160112	-1.4466169365794828	0.6050747772183795	Downregulated	Not significant
VMP1	6h	Control	1	17.32249089214724	16.802300963196775	-3.50084157886178	0.42029203298371903	Downregulated	Not significant
VMP1	6h	Control	2	20.747336046768893	16.802300963196775	-3.50084157886178	0.42029203298371903	Downregulated	Not significant
VMP1	6h	Control	3	12.337075950674187	16.802300963196775	-3.50084157886178	0.42029203298371903	Downregulated	Not significant
VMP1	6h	Virus	1	18.76879927472514	13.301459384334995	-3.50084157886178	0.42029203298371903	Downregulated	Not significant
VMP1	6h	Virus	2	8.252074265233565	13.301459384334995	-3.50084157886178	0.42029203298371903	Downregulated	Not significant
VMP1	6h	Virus	3	12.88350461304628	13.301459384334995	-3.50084157886178	0.42029203298371903	Downregulated	Not significant
VMP1	10h	Control	1	17.38668446099584	15.667702598673948	2.7216165666970835	0.10119983990389043	Upregulated	Not significant
VMP1	10h	Control	2	15.57757877711047	15.667702598673948	2.7216165666970835	0.10119983990389043	Upregulated	Not significant
VMP1	10h	Control	3	14.038844557915535	15.667702598673948	2.7216165666970835	0.10119983990389043	Upregulated	Not significant
VMP1	10h	Virus	1	18.147138579053152	18.38931916537103	2.7216165666970835	0.10119983990389043	Upregulated	Not significant
VMP1	10h	Virus	2	17.06597761762406	18.38931916537103	2.7216165666970835	0.10119983990389043	Upregulated	Not significant
VMP1	10h	Virus	3	19.954841299435884	18.38931916537103	2.7216165666970835	0.10119983990389043	Upregulated	Not significant
VMP1	24h	Control	1	14.679002480677928	14.242694828835253	-1.2818926607302772	0.7559820006623905	Downregulated	Not significant
VMP1	24h	Control	2	11.55692467571667	14.242694828835253	-1.2818926607302772	0.7559820006623905	Downregulated	Not significant
VMP1	24h	Control	3	16.49215733011116	14.242694828835253	-1.2818926607302772	0.7559820006623905	Downregulated	Not significant
VMP1	24h	Virus	1	19.17990434040564	12.960802168104978	-1.2818926607302772	0.7559820006623905	Downregulated	Not significant
VMP1	24h	Virus	2	6.807470360618344	12.960802168104978	-1.2818926607302772	0.7559820006623905	Downregulated	Not significant
VMP1	24h	Virus	3	12.89503180329095	12.960802168104978	-1.2818926607302772	0.7559820006623905	Downregulated	Not significant
PRPF38A	2h	Control	1	261.8592831837008	252.22711925130213	-5.583946915200361	0.6144637652167505	Downregulated	Not significant
PRPF38A	2h	Control	2	235.67046241647756	252.22711925130213	-5.583946915200361	0.6144637652167505	Downregulated	Not significant
PRPF38A	2h	Control	3	259.15161215372797	252.22711925130213	-5.583946915200361	0.6144637652167505	Downregulated	Not significant
PRPF38A	2h	Virus	1	253.004237656108	246.6431723361018	-5.583946915200361	0.6144637652167505	Downregulated	Not significant
PRPF38A	2h	Virus	2	234.70539155863216	246.6431723361018	-5.583946915200361	0.6144637652167505	Downregulated	Not significant
PRPF38A	2h	Virus	3	252.21988779356528	246.6431723361018	-5.583946915200361	0.6144637652167505	Downregulated	Not significant
PRPF38A	6h	Control	1	239.33636351851607	241.49983676414428	3.545049295558207	0.7384988108904122	Upregulated	Not significant
PRPF38A	6h	Control	2	240.65923569864353	241.49983676414428	3.545049295558207	0.7384988108904122	Upregulated	Not significant
PRPF38A	6h	Control	3	244.50391107527324	241.49983676414428	3.545049295558207	0.7384988108904122	Upregulated	Not significant
PRPF38A	6h	Virus	1	264.36979800413917	245.04488605970255	3.545049295558207	0.7384988108904122	Upregulated	Not significant
PRPF38A	6h	Virus	2	232.7319713402992	245.04488605970255	3.545049295558207	0.7384988108904122	Upregulated	Not significant
PRPF38A	6h	Virus	3	238.03288883466928	245.04488605970255	3.545049295558207	0.7384988108904122	Upregulated	Not significant
PRPF38A	10h	Control	1	237.55307650061735	232.16887945503288	2.7452840467412294	0.7197637829849435	Upregulated	Not significant
PRPF38A	10h	Control	2	227.1128223710424	232.16887945503288	2.7452840467412294	0.7197637829849435	Upregulated	Not significant
PRPF38A	10h	Control	3	231.8407394934389	232.16887945503288	2.7452840467412294	0.7197637829849435	Upregulated	Not significant
PRPF38A	10h	Virus	1	245.99541629147404	234.91416350177414	2.7452840467412294	0.7197637829849435	Upregulated	Not significant
PRPF38A	10h	Virus	2	235.12076000687034	234.91416350177414	2.7452840467412294	0.7197637829849435	Upregulated	Not significant
